Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2009,Porsche,PRX,Porsche,Cayman,ECFE87A-9,0,2.900,9PRXV02.9BMI,Car,265,6,2.9L-V6,A,Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,3500,3.25,43.1,1,Not eqipped,9PRX10001634,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0006900,0.0073200,214.1705500,0.0060000,,,,41.4,MPG,,,,,34.204,0.06573,0.018117,18.614,-0.25289,0.020320,TWC,Three-way catalyst,N,,,N,No averaging
2009,Porsche,PRX,Porsche,Cayman,FE87M-9,0,2.900,9PRXV02.9BMI,Car,265,6,2.9L-V6,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,3375,3.88,42.8,1,Not eqipped,9PRX10001659,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0417100,0.3949000,377.2230400,0.0401900,,,,23.4,MPG,,,,,34.535,0.09205,0.017261,22.728,-0.26157,0.019737,TWC,Three-way catalyst,N,,,N,No averaging
2009,Porsche,PRX,Porsche,Cayman,FE87M-9,0,2.900,9PRXV02.9BMI,Car,265,6,2.9L-V6,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,3375,3.88,42.8,1,Not eqipped,9PRX10001660,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0011400,0.0127000,237.2452000,0.0110000,,,,37.3,MPG,,,,,34.535,0.09205,0.017261,22.728,-0.26157,0.019737,TWC,Three-way catalyst,N,,,N,No averaging
2009,Porsche,PRX,Porsche,Cayman S,FE87SA-9,0,3.400,9PRXV03.4BDI,Car,320,6,3.4L-V8,A,Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,3500,3.25,41.9,1,Not eqipped,9PRX10001655,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0379700,0.1438000,358.5128000,0.0134000,,,,24.6,MPG,,,,,34.204,0.06573,0.018117,19.648,-0.30499,0.020960,TWC,Three-way catalyst,N,,,N,No averaging
2009,Porsche,PRX,Porsche,Cayman S,FE87SA-9,0,3.400,9PRXV03.4BDI,Car,320,6,3.4L-V8,A,Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,3500,3.25,41.9,1,Not eqipped,9PRX10001656,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0010700,0.0108000,216.0228400,0.0021000,,,,41.0,MPG,,,,,34.204,0.06573,0.018117,19.648,-0.30499,0.020960,TWC,Three-way catalyst,N,,,N,No averaging
2009,Porsche,PRX,Porsche,Cayman S,FE87SM-9,0,3.400,9PRXV03.4BDI,Car,320,6,3.4L-V8,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,3500,3.89,41.6,1,Not eqipped,9PRX10001657,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0368400,0.1438000,373.9125000,0.0135000,,,,23.6,MPG,,,,,34.535,0.09205,0.017261,16.141,-0.27387,0.020203,TWC,Three-way catalyst,N,,,N,No averaging
2009,Porsche,PRX,Porsche,Cayman S,FE87SM-9,0,3.400,9PRXV03.4BDI,Car,320,6,3.4L-V8,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,3500,3.89,41.6,1,Not eqipped,9PRX10001658,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0003500,0.0095000,241.1267000,0.0044000,,,,36.7,MPG,,,,,34.535,0.09205,0.017261,16.141,-0.27387,0.020203,TWC,Three-way catalyst,N,,,N,No averaging
2009,Toyota,TYX,TOYOTA,HIGHLANDER 2WD,09-AU2A,0,2.672,9TYXT02.7BEM,Truck,187,4,01,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4250,4.36,31.8,1,Not eqipped,9TYX09010876,EPA,No,,,,,3,HWFE,23,CARB Phase II Gasoline,HWY,0.0007339,0.0239078,230.5721268,0.0056867,,0.0005118,0.01,37.8,MPG,,,,,33.387,-0.03273,0.030373,7.713,-0.04934,0.029256,TWC,Three-way catalyst,N,,,N,No averaging
2009,Toyota,TYX,TOYOTA,HIGHLANDER 2WD,09-AU2A,0,2.672,9TYXT02.7BEM,Truck,187,4,01,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4250,4.36,31.8,1,Not eqipped,9TYX09010878,EPA,No,,,,,25,California fuel 2-day exhaust (w/can load),23,CARB Phase II Gasoline,FTP,0.0196062,0.1236281,354.1627004,0.0285542,,0.0047680,0.01,24.6,MPG,22.8631034,24.2699866,26.9024506,,33.387,-0.03273,0.030373,7.713,-0.04934,0.029256,TWC,Three-way catalyst,N,,,N,No averaging
2009,Toyota,TYX,TOYOTA,VENZA,09-AV1A,1,2.672,9TYXT02.7BEN,Truck,182,4,2,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4250,4.36,31.0,1,Not eqipped,9TYX10000107,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0151693,0.1354860,334.7734980,0.0190046,,,,26.4,MPG,24.9868877,25.6391195,29.3796634,,31.901,0.03223,0.026142,7.364,0.02818,0.024594,TWC,Three-way catalyst,N,,,N,No averaging
2009,Toyota,TYX,TOYOTA,VENZA,09-AV1A,1,2.672,9TYXT02.7BEN,Truck,182,4,2,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4250,4.36,31.0,1,Not eqipped,9TYX10000108,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0025708,0.0313100,217.8229466,0.0202108,,,,40.6,MPG,,,,,31.901,0.03223,0.026142,7.364,0.02818,0.024594,TWC,Three-way catalyst,N,,,N,No averaging
2009,Toyota,TYX,TOYOTA,VENZA AWD,09-AV1A,0,2.672,9TYXT02.7BEN,Truck,182,4,1,A,Automatic,6,Y,A,All Wheel Drive,2,Top gear ration < 1,4250,4.36,31.0,1,Not eqipped,9TYX10000105,MFR,No,,,,,35,California fuel 3-day exhaust,23,CARB Phase II Gasoline,FTP,0.0135494,0.1230490,342.3781331,0.0199179,,0.0028000,,25.6,MPG,23.9000000,24.9000000,28.4000000,,37.341,0.03310,0.026596,13.014,-0.00886,0.025432,TWC,Three-way catalyst,N,,,N,No averaging
2009,Toyota,TYX,TOYOTA,VENZA AWD,09-AV1A,0,2.672,9TYXT02.7BEN,Truck,182,4,1,A,Automatic,6,Y,A,All Wheel Drive,2,Top gear ration < 1,4250,4.36,31.0,1,Not eqipped,9TYX10000106,MFR,No,,,,,3,HWFE,23,CARB Phase II Gasoline,HWY,0.0018037,0.0215813,226.3835235,0.0113349,,0.0007000,,38.7,MPG,,,,,37.341,0.03310,0.026596,13.014,-0.00886,0.025432,TWC,Three-way catalyst,N,,,N,No averaging
2009,Volvo,VVX,Volvo,S40 2.4i FWD,200806,2,2.435,AVVXV02.4U2N,Car,168,5,A38:2,SA,Semi-Automatic,5,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3625,2.44,34.6,1,Not eqipped,9VVX01084523,MFR,No,,,,,35,California fuel 3-day exhaust,23,CARB Phase II Gasoline,FTP,0.0178000,0.2100000,354.3600000,0.0150000,,,,24.8,MPG,23.1039000,23.9751000,27.8708000,,32.850,0.29390,0.017280,13.920,0.18110,0.017300,TWC,Three-way catalyst,N,,,N,No averaging
2009,Volvo,VVX,Volvo,S40 2.4i FWD,200806,2,2.435,AVVXV02.4U2N,Car,168,5,A38:2,SA,Semi-Automatic,5,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3625,2.44,34.6,1,Not eqipped,9VVX01084524,MFR,No,,,,,3,HWFE,23,CARB Phase II Gasoline,HWY,0.0045000,0.0200000,223.6400000,0.0030000,,,,39.2,MPG,,,,,32.850,0.29390,0.017280,13.920,0.18110,0.017300,TWC,Three-way catalyst,N,,,N,No averaging
2009,Volvo,VVX,Volvo,S40 2.4i FWD,200806,2,2.435,AVVXV02.4U2N,Car,168,5,A38:2,SA,Semi-Automatic,5,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3625,2.44,34.6,1,Not eqipped,9VVX10000100,MFR,No,,,,,90,US06,23,CARB Phase II Gasoline,US06,0.0167000,0.0600000,303.1900000,0.0140000,,,,28.9,MPG,,,,,32.850,0.29390,0.017280,8.640,0.04240,0.016630,TWC,Three-way catalyst,N,,,N,No averaging
2009,Volvo,VVX,Volvo,S40 2.4i FWD,200806,2,2.435,AVVXV02.4U2N,Car,168,5,A38:2,SA,Semi-Automatic,5,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3625,2.44,34.6,1,Not eqipped,9VVX10000101,MFR,No,,,,,95,SC03,23,CARB Phase II Gasoline,SC03,0.0215000,0.1300000,385.8100000,0.0140000,,,,22.7,MPG,,,,,32.850,0.29390,0.017280,13.920,0.18110,0.017300,TWC,Three-way catalyst,N,,,N,No averaging
2009,Volvo,VVX,Volvo,S40 2.4i FWD,200806,2,2.435,AVVXV02.4U2N,Car,168,5,A38:2,SA,Semi-Automatic,5,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3625,2.44,34.6,1,Not eqipped,9VVX10000102,MFR,No,,,,,11,Cold CO,24,Cold CO Regular (CERT),FTP,0.2785000,0.6300000,413.1800000,0.0570000,,,,21.1,MPG,17.6000000,20.9700000,25.0300000,,32.850,0.29390,0.017280,16.600,0.24100,0.018800,TWC,Three-way catalyst,N,,,N,No averaging
