Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2017,Hyundai,HYX,Hyundai,Elantra,AD7N0GU03AC,0,2.000,HHYXV02.01EP,Car,147,4,G4NH-ACS,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,3.06,33.1,1,Not eqipped,HHYX10039028,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0006000,0.1961000,166.9904000,0.0033000,,0.0004000,,53.2,MPG,,,,,1.3500000,1.0700000,-0.2300000,28.758,0.19290,0.017107,11.431,0.12724,0.017160,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,Elantra,AD7N0GU03AC,1,2.000,HHYXV02.01EP,Car,147,4,G4NH-ACS,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,3.06,33.2,1,Not eqipped,HHYX10039023,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0059500,0.2584700,253.7463100,0.0093600,,0.0021800,,34.9,MPG,,,,,1.0100000,0.4600000,-0.4900000,22.438,0.26519,0.015987,8.456,0.07860,0.016840,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,Elantra,AD7N0GU03AC,1,2.000,HHYXV02.01EP,Car,147,4,G4NH-ACS,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,3.06,33.2,1,Not eqipped,HHYX10039024,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0009700,0.1360300,157.2153100,0.0032600,,0.0001400,,56.5,MPG,,,,,0.8900000,0.8300000,-0.0800000,22.438,0.26519,0.015987,8.456,0.07860,0.016840,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,Elantra,AD7N0GU03AC,2,2.000,HHYXV02.01EP,Car,147,4,G4NH-ACS,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,3.06,33.1,1,Not eqipped,HHYX10039025,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0060000,0.2144000,247.0187000,0.0087000,,0.0020000,,36.0,MPG,,,,,1.3500000,0.7300000,-0.5700000,23.724,0.15003,0.016958,7.956,0.16040,0.016163,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,Elantra,AD7N0GU03AC,2,2.000,HHYXV02.01EP,Car,147,4,G4NH-ACS,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,3.06,33.1,1,Not eqipped,HHYX10039026,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0008000,0.1245000,155.9544000,0.0026000,,0.0002000,,56.9,MPG,,,,,1.5100000,1.3500000,0.0200000,23.724,0.15003,0.016958,7.956,0.16040,0.016163,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,Elantra,AD7N0GU05AC,0,2.000,HHYXV02.01E5,Car,147,4,G4NH-AC,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,3.06,33.1,1,Not eqipped,HHYX10039018,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0107600,0.3398400,246.0597200,0.0300900,,0.0015300,,36.0,MPG,34.4419000,35.2194000,38.8788000,,0.6600000,0.5000000,-0.1700000,28.758,0.19290,0.017107,7.102,0.07723,0.017420,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,Elantra,AD7N0GU05AC,0,2.000,HHYXV02.01E5,Car,147,4,G4NH-AC,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,3.06,33.1,1,Not eqipped,HHYX10039019,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0104600,0.3488700,240.7637300,0.0172200,,0.0015200,,36.8,MPG,35.0707000,36.2209000,39.2713000,,0.8900000,0.5800000,-0.3800000,28.758,0.19290,0.017107,7.102,0.07723,0.017420,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,Elantra,AD7N0GU05AC,0,2.000,HHYXV02.01E5,Car,147,4,G4NH-AC,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,3.06,33.1,1,Not eqipped,HHYX10039020,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0049800,0.2755200,168.5419800,0.0047900,,,,52.4,MPG,,,,,0.7700000,0.6600000,-0.1100000,28.758,0.19290,0.017107,7.102,0.07723,0.017420,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,Elantra,AD7N0GU05AC,3,2.000,HHYXV02.01E5,Car,147,4,G4NH-AC,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,3.06,33.2,1,Not eqipped,HHYX91002893,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0119760,0.4202626,236.9104978,0.0183394,,0.0024924,,37.5,MPG,35.3073995,35.8356166,43.1692989,,1.3250290,0.9585990,-0.0955450,22.438,0.26519,0.015987,0.622,0.23889,0.015380,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,Elantra,AD7N0GU05AC,3,2.000,HHYXV02.01E5,Car,147,4,G4NH-AC,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,3.06,33.2,1,Not eqipped,HHYX91002894,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0051787,0.3386073,161.9930205,0.0039038,,0.0028228,,54.8,MPG,,,,,-0.3734120,-0.1899820,-0.6149720,22.438,0.26519,0.015987,0.622,0.23889,0.015380,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,Elantra,AD7N0GU05AC,3,2.000,HHYXV02.01E5,Car,147,4,G4NH-AC,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,3.06,33.2,1,Not eqipped,HHYX91002913,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0044145,0.3398213,162.6047535,0.0032722,,0.0025979,,54.4,MPG,,,,,2.8059960,2.0774050,-0.4151700,22.438,0.26519,0.015987,0.622,0.23889,0.015380,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,Elantra,AD7N0GU05AC,4,2.000,HHYXV02.01E5,Car,147,4,G4NH-AC,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,3.06,33.1,1,Not eqipped,HHYX10039016,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0111400,0.3304500,229.8873600,0.0188700,,0.0015300,,38.5,MPG,,,,,0.5600000,0.3500000,-0.1600000,23.724,0.15003,0.016958,6.655,0.07292,0.016820,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,Elantra,AD7N0GU05AC,4,2.000,HHYXV02.01E5,Car,147,4,G4NH-AC,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,3.06,33.1,1,Not eqipped,HHYX10039017,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0038200,0.1284000,156.8425200,0.0050100,,,,56.5,MPG,,,,,0.0900000,0.1100000,-0.2300000,23.724,0.15003,0.016958,6.655,0.07292,0.016820,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,Elantra,AD7N0GU06AC,0,2.000,HHYXV02.01E5,Car,147,4,G4NH-MC,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,4.33,38.3,2,"Equipped, not shifted by SIL",HHYX10039021,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0080600,0.4461000,264.8700300,0.0113700,,0.0016400,,33.4,MPG,,,,,2.5400000,1.5600000,0.3500000,19.176,0.43932,0.014071,3.429,0.24059,0.014440,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,Elantra,AD7N0GU06AC,0,2.000,HHYXV02.01E5,Car,147,4,G4NH-MC,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,4.33,38.3,2,"Equipped, not shifted by SIL",HHYX10039022,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0035200,0.3067100,170.4456300,0.0039300,,,,52.1,MPG,,,,,4.3700000,3.8800000,0.1600000,19.176,0.43932,0.014071,3.429,0.24059,0.014440,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,Elantra,AD7R6HU15AC,0,1.600,HHYXV01.61KF,Car,201,4,G4FJ-AMC,AM,Automated Manual,7,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,3.61,35.9,1,Not eqipped,HHYX10043169,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0197000,0.2106000,269.1020000,0.0132000,,0.0046000,0.0007000,33.2,MPG,32.4707000,32.4100000,35.4683000,,4.5100000,2.7200000,2.1800000,32.690,0.20937,0.018147,6.254,0.19928,0.017043,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,Elantra,AD7R6HU15AC,1,1.600,HHYXV01.61KF,Car,201,4,G4FJ-AMC,AM,Automated Manual,7,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,3.61,35.9,1,Not eqipped,HHYX10041878,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0293000,0.4964000,191.3416000,0.0040000,,0.0095000,,46.7,MPG,,,,,10.1900000,7.5600000,0.6900000,32.690,0.20937,0.018147,6.254,0.19928,0.017043,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,Elantra,AD7R6HU15AC,1,1.600,HHYXV01.61KF,Car,201,4,G4FJ-AMC,AM,Automated Manual,7,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,3.61,35.9,1,Not eqipped,HHYX10041879,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0505000,1.5003000,292.7274000,0.0111000,,,,30.3,MPG,19.7035000,35.8734000,,,1.1200000,0.3200000,-0.2200000,32.690,0.20937,0.018147,6.254,0.19928,0.017043,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,Elantra,AD7R6HU15AC,1,1.600,HHYXV01.61KF,Car,201,4,G4FJ-AMC,AM,Automated Manual,7,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,3.61,35.9,1,Not eqipped,HHYX10041880,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0,0.1866000,321.8883000,0.0059000,,,,27.8,MPG,,,,,-1.3300000,-0.8600000,-0.1500000,32.690,0.20937,0.018147,6.254,0.19928,0.017043,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,Elantra,AD7R6HU15AC,1,1.600,HHYXV01.61KF,Car,201,4,G4FJ-AMC,AM,Automated Manual,7,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,3.61,35.9,1,Not eqipped,HHYX10041881,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.1815000,0.5608000,304.0782000,0.0286000,,,,29.1,MPG,26.0211000,28.6328000,32.8476000,,1.1600000,1.4000000,0.2900000,35.959,0.23031,0.019962,-2.555,0.39853,0.016564,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,Elantra,AD7R6HU16AC,1,1.600,HHYXV01.61KF,Car,201,4,G4FJ-MC,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,4.47,39.2,2,"Equipped, not shifted by SIL",HHYX10041883,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0189000,0.3967000,318.6602000,0.0064000,,0.0058000,0.0005000,28.0,MPG,,,,,-0.3700000,-0.2000000,-0.5200000,28.861,0.37271,0.017348,12.418,0.10663,0.018364,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,Elantra,AD7R6HU16AC,1,1.600,HHYXV01.61KF,Car,201,4,G4FJ-MC,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,4.47,39.2,2,"Equipped, not shifted by SIL",HHYX10041884,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0421000,1.2835000,205.7699000,0.0033000,,0.0156000,,43.1,MPG,,,,,3.1100000,2.5800000,-0.1800000,28.861,0.37271,0.017348,12.418,0.10663,0.018364,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,G90,HI7L3HU05AC,0,3.300,HHYXV03.31MF,Car,365,6,G6DP-AC,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5000,3.54,24.7,1,Not eqipped,HHYX91003032,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0493673,1.0972648,412.6748814,0.0120705,,0.0097072,0.0042989,21.5,MPG,20.9422253,20.3888694,24.4074212,,0.7656370,0.5419160,0.0424500,53.006,0.62629,0.015462,23.693,0.21793,0.017910,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,G90,HI7L3HU05AC,0,3.300,HHYXV03.31MF,Car,365,6,G6DP-AC,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5000,3.54,24.7,1,Not eqipped,HHYX91003033,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0095265,0.0847939,261.4423203,0.0051144,,0.0048850,0.0004176,34.1,MPG,,,,,-2.4259460,-1.8348570,0.0240850,53.006,0.62629,0.015462,23.693,0.21793,0.017910,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,G90,HI7L3HU07AC,0,3.300,HHYXV03.31MF,Car,365,6,G6DP-AC,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,3.54,24.7,1,Not eqipped,HHYX10040895,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0338000,0.2931000,415.6852000,0.0203000,,0.0069000,0.0051000,21.5,MPG,,,,,6.7900000,4.4500000,2.9400000,44.470,0.72506,0.014068,19.274,0.30306,0.016610,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,G90,HI7L3HU07AC,0,3.300,HHYXV03.31MF,Car,365,6,G6DP-AC,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,3.54,24.7,1,Not eqipped,HHYX10040896,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0236000,0.1778000,267.6462000,0.0074000,,0.0096000,,33.4,MPG,,,,,13.5000000,10.2100000,2.6000000,44.470,0.72506,0.014068,19.274,0.30306,0.016610,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,G90,HI7T0AU13AC,0,5.000,HHYXV05.01S5,Car,420,8,G8BE-AC,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,3.54,24.7,1,Not eqipped,HHYX10039557,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0013000,0.0371000,277.6421000,0.0037000,,0.0009000,,32.1,MPG,,,,,2.6700000,1.5600000,0.6900000,58.581,0.26884,0.020479,24.223,-0.30834,0.025570,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,G90,HI7T0AU13AC,0,5.000,HHYXV05.01S5,Car,420,8,G8BE-AC,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5250,3.54,24.7,1,Not eqipped,HHYX10040667,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0239000,0.4262000,466.9302000,0.0189000,,0.0074000,0.0040000,19.1,MPG,18.8170000,17.7760000,22.8270000,,1.2700000,0.8300000,0.3800000,58.581,0.26884,0.020479,24.223,-0.30834,0.025570,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,G90,HI7T0AU15AC,0,5.000,HHYXV05.01S5,Car,420,8,G8BE-AC,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,3.54,24.7,1,Not eqipped,HHYX10039562,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0172000,0.2252000,458.5478000,0.0076000,,0.0046000,0.0002000,19.5,MPG,,,,,4.3700000,2.9200000,1.6900000,51.522,0.18509,0.020548,22.222,-0.09908,0.020550,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,G90,HI7T0AU15AC,0,5.000,HHYXV05.01S5,Car,420,8,G8BE-AC,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,3.54,24.7,1,Not eqipped,HHYX10039563,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0010000,0.0432000,268.8801000,0.0020000,,0.0008000,,33.3,MPG,,,,,6.5400000,4.5200000,0.8800000,51.522,0.18509,0.020548,22.222,-0.09908,0.020550,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,HYUNDAI,Genesis,DH4L8AU66B2,0,3.800,FHYXV03.81PE,Car,311,6,G6DJ-AC,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,3.91,28.4,1,Not eqipped,FHYX91002065,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0008824,0.0483655,255.0800646,0.0197443,,0.0007936,0.0100000,34.9,MPG,,,,,2.6317070,2.3229950,-0.1349840,50.074,0.46980,0.016800,28.910,-0.17380,0.022020,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,HYUNDAI,Genesis,DH4L8AU66B2,0,3.800,FHYXV03.81PE,Car,311,6,G6DJ-AC,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,3.91,28.4,1,Not eqipped,FHYX91002066,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0124722,0.1601430,436.0278819,0.0198027,,0.0035565,0.0100000,20.4,MPG,20.2661857,19.0633924,23.6551711,,2.5331140,1.7917720,1.5310350,50.074,0.46980,0.016800,28.910,-0.17380,0.022020,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,HYUNDAI,Genesis,DH4L8AU67B2,0,3.800,FHYXV03.81PE,Car,311,6,G6DJ-AC,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,3.91,28.4,1,Not eqipped,FHYX10029407,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0139000,0.2443000,390.1140000,0.0138000,,0.0026600,,22.7,MPG,,,,,99.9900000,99.9900000,99.9900000,43.267,0.43405,0.015409,24.438,-0.30769,0.022160,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,HYUNDAI,Genesis,DH4L8AU67B2,0,3.800,FHYXV03.81PE,Car,311,6,G6DJ-AC,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,3.91,28.4,1,Not eqipped,FHYX10029512,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0006000,0,222.3062000,0.0129000,,0.0003900,,40.0,MPG,,,,,99.9900000,99.9900000,99.9900000,43.267,0.43405,0.015409,24.438,-0.30769,0.022160,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,HYUNDAI,Genesis,DH5T0GU13A2,0,5.000,FHYXV05.01RE,Car,420,8,G8BE-AC,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,3.54,26.3,1,Not eqipped,FHYX10029240,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0232000,0.2880000,484.0132000,0.0123000,,0.0047000,,18.3,MPG,,,,,99.9900000,99.9900000,99.9900000,53.014,-0.11198,0.023808,21.728,-0.17694,0.023606,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,HYUNDAI,Genesis,DH5T0GU13A2,0,5.000,FHYXV05.01RE,Car,420,8,G8BE-AC,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,3.54,26.3,1,Not eqipped,FHYX10029242,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0016000,0.1035000,275.9066000,0.0052000,,0.0006000,,32.1,MPG,,,,,99.9900000,99.9900000,99.9900000,53.014,-0.11198,0.023808,21.728,-0.17694,0.023606,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,HYUNDAI,IONIQ,AE782EU02AC,0,0.001,HHYXV00.0151,Car,117,,EM09,A,Automatic,1,N,F,"2-Wheel Drive, Front",1,No gear ratio < 1,3500,3.43,103.1,1,Not eqipped,HHYX10045223,MFR,No,,,,,81,Charge Depleting UDDS,62,Electricity,CD,,,,,,,,15.0,MPG,,,,,,,,21.170,0.19016,0.015762,11.083,-0.00929,0.017499,,,N,,,N,No averaging
2017,Hyundai,HYX,HYUNDAI,IONIQ,AE782EU02AC,0,0.001,HHYXV00.0151,Car,117,,EM09,A,Automatic,1,N,F,"2-Wheel Drive, Front",1,No gear ratio < 1,3500,3.43,103.1,1,Not eqipped,HHYX10045224,MFR,No,,,,,84,Charge Depleting Highway,62,Electricity,CD,,,,,,,,18.4,MPG,,,,,,,,21.170,0.19016,0.015762,11.083,-0.00929,0.017499,,,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,Santa Fe,NC3L3AU05A2B,0,3.300,DHYXV03.31VE,Car,290,6,G6DH-AC,A,Automatic,6,Y,4,4-Wheel Drive,2,Top gear ratio < 1,4500,3.04,28.2,1,Not eqipped,DHYX10023328,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0185000,0.3564000,389.6984000,0.0053000,,0.0042000,,22.7,MPG,21.6522000,21.8529000,25.7850000,,,,,37.480,0.17130,0.027400,21.660,-0.41785,0.032060,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,Santa Fe,NC3L3AU05A2B,0,3.300,DHYXV03.31VE,Car,290,6,G6DH-AC,A,Automatic,6,Y,4,4-Wheel Drive,2,Top gear ratio < 1,4500,3.04,28.2,1,Not eqipped,DHYX10023329,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0019000,0.0565000,252.8576000,0.0046000,,0.0009000,,35.1,MPG,,,,,,,,37.480,0.17130,0.027400,21.660,-0.41785,0.032060,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,Santa Fe,NC3L3AU07A2B,0,3.300,DHYXV03.31VE,Car,290,6,G6DH-AC,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,3.04,28.2,1,Not eqipped,DHYX10023460,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0180000,0.2400000,389.8100000,0.0028000,,0.0022000,,22.8,MPG,21.4370000,21.8363000,26.1224000,,,,,29.005,0.39790,0.024200,10.394,0.17790,0.024200,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,Santa Fe,NC3L3AU07A2B,0,3.300,DHYXV03.31VE,Car,290,6,G6DH-AC,A,Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,3.04,28.2,1,Not eqipped,DHYX10023461,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0021000,0.0835000,247.5100000,0.0053000,,0.0010000,,35.8,MPG,,,,,,,,29.005,0.39790,0.024200,10.394,0.17790,0.024200,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,Santa Fe Sport,AN7F0HU05AC,0,2.000,HHYXV02.01VF,Car,240,4,G4KH-AC,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,3.20,29.4,1,Not eqipped,HHYX10039182,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0268000,0.2662000,352.5065000,0.0160000,,0.0038000,0.0012000,25.4,MPG,,,,,0.2600000,0.5600000,0.5200000,32.186,0.30669,0.025912,11.815,0.08537,0.027200,TWC,Three-way catalyst,N,,,N,No averaging
2017,Hyundai,HYX,Hyundai,Santa Fe Sport,AN7F0HU05AC,0,2.000,HHYXV02.01VF,Car,240,4,G4KH-AC,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4250,3.20,29.4,1,Not eqipped,HHYX10039183,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0070000,0.1667000,237.4742000,0.0048000,,0.0015000,,37.9,MPG,,,,,0.2200000,0.0600000,-0.2400000,32.186,0.30669,0.025912,11.815,0.08537,0.027200,TWC,Three-way catalyst,N,,,N,No averaging
